model,story_id,subject1,subject2,isc,off_diag_isc
la,3,12,18,0.5590627669900154,0.38388256446069624
la,3,12,19,0.6884219514912853,0.47883218543717543
la,3,12,20,0.6263204182927822,0.479690171960565
la,3,13,14,0.3957634026178045,0.30152984381394377
la,3,13,15,0.420871344383541,0.3216976094737817
la,3,13,16,0.41441676715250986,0.3202155525583996
la,3,13,17,0.07736257204859603,0.10855581319544778
la,3,13,18,0.35612218576337,0.25778273327546497
la,3,13,19,0.45286283232741326,0.3684728335821315
la,3,13,20,0.4801098937544659,0.385727776022264
la,3,14,15,0.4306902923473753,0.32952085191249325
la,3,14,16,0.4755868915489912,0.3507537049797762
la,3,14,17,0.10003229210512507,0.11830618987380016
la,3,14,18,0.43113747125068436,0.3211241071103754
la,3,14,19,0.5408056715601032,0.43855058577188283
la,3,14,20,0.5447625367551004,0.41615078690358603
la,3,15,16,0.49153174690113666,0.40597396020176635
la,3,15,17,0.07118355884982697,0.12528256492353648
la,3,15,18,0.4858283453792677,0.34763972885630073
la,3,15,19,0.5842484913553162,0.433435327208332
la,3,15,20,0.5770583227895236,0.43542618655025256
la,3,16,17,0.09930382253553328,0.12325811098052626
la,3,16,18,0.466801671319675,0.35994000115314984
la,3,16,19,0.5967240550774774,0.4844868701769769
la,3,16,20,0.5772219177850552,0.4846620152477004
la,3,17,18,0.12765190293658393,0.12965340544582174
la,3,17,19,0.14347699126252839,0.11232279726552408
la,3,17,20,0.07572132546530541,0.10069681792341112
la,3,18,19,0.5445207171954893,0.39964902083096165
la,3,18,20,0.4979946688056689,0.3840566996847589
la,3,19,20,0.6833570727998061,0.5588220756677411
mp,1,1,2,0.5142824327899084,0.4510857247046899
mp,1,1,3,0.3314805725401796,0.2958970569222109
mp,1,1,4,0.43779910425637664,0.41032476828622727
mp,1,1,5,0.4882887643964589,0.39116053820836494
mp,1,1,6,0.5462392716867261,0.4116529704414954
mp,1,1,7,0.5278896320227788,0.38262391270810603
mp,1,1,8,0.4633667960609148,0.42387569582053813
mp,1,1,9,0.46479466905204603,0.3360511897828352
mp,1,1,10,0.45351713021967327,0.40958017811231506
mp,1,1,11,0.31293073507843366,0.2805163195734359
mp,1,1,12,0.38792957637144276,0.3205276115432375
mp,1,1,13,0.524998188927079,0.433226625306694
mp,1,1,14,0.5145797694822756,0.4728996545492697
mp,1,1,15,0.5070414169915063,0.4160484856361509
mp,1,1,16,0.4657671360964012,0.38582993459181947
mp,1,1,17,0.4772678870665462,0.39380671340656204
mp,1,1,18,0.5085995113068148,0.4318522716792225
mp,1,1,19,0.6020316613696739,0.4811944979237197
mp,1,1,20,0.5020573409246053,0.35286204703050683
mp,1,2,3,0.3947347206439113,0.36671288508463457
mp,1,2,4,0.4474179538233788,0.4381165333496433
mp,1,2,5,0.5196686701156201,0.4675956851913627
mp,1,2,6,0.5776153319676195,0.464891527010738
mp,1,2,7,0.4666044278626222,0.40048397796343205
mp,1,2,8,0.5454084261148766,0.4687869927266276
mp,1,2,9,0.40639117345254566,0.3658439101833167
mp,1,2,10,0.5554477733253774,0.44668842976891865
mp,1,2,11,0.3467938153566924,0.3276075408208957
mp,1,2,12,0.494861321051971,0.39853820989456323
mp,1,2,13,0.4630694462431893,0.39762360279723874
mp,1,2,14,0.5846001963490034,0.47878751029105004
mp,1,2,15,0.5570916903766346,0.44933702783649504
mp,1,2,16,0.5217188053085187,0.4263953972225432
mp,1,2,17,0.5449191271170952,0.42602386938337355
mp,1,2,18,0.5585996714439118,0.42651910780110097
mp,1,2,19,0.5345586526230748,0.490504841025312
mp,1,2,20,0.4922340971751665,0.4094485912359665
mp,1,3,4,0.4231283472746619,0.40778789393377096
mp,1,3,5,0.407227160164529,0.41852411244476057
mp,1,3,6,0.3970618972709061,0.3299003405635902
mp,1,3,7,0.34716225766393255,0.3394731222133025
mp,1,3,8,0.38175408676952793,0.4252589929788971
mp,1,3,9,0.3033231036710936,0.33029185177179116
mp,1,3,10,0.3664481222882496,0.401814057491201
mp,1,3,11,0.40001905959866313,0.46273509754163117
mp,1,3,12,0.3800210055995831,0.4209864734033405
mp,1,3,13,0.3174932772993352,0.28382610977763845
mp,1,3,14,0.43679162891173384,0.41339443878416854
mp,1,3,15,0.37291620432108674,0.37045344090872284
mp,1,3,16,0.3892185116204056,0.39862087375275773
mp,1,3,17,0.354192599564616,0.3603717951988175
mp,1,3,18,0.42761714310919224,0.37320087176867794
mp,1,3,19,0.38623543804145755,0.38735101035456604
mp,1,3,20,0.3856482512728184,0.39411063708947996
mp,1,4,5,0.4895523896821066,0.47075267005209165
mp,1,4,6,0.47323228304294546,0.453583839975781
mp,1,4,7,0.42618885759606734,0.4021011286343069
mp,1,4,8,0.4927425302775073,0.4796592917020881
mp,1,4,9,0.4098835700508754,0.37461219224892967
mp,1,4,10,0.46815856245593457,0.44256658856655634
mp,1,4,11,0.3901328656179969,0.3429747824034641
mp,1,4,12,0.45300756310108997,0.4507536557750674
mp,1,4,13,0.39706357568631373,0.38746647923061583
mp,1,4,14,0.5196435961899306,0.5093078965995593
mp,1,4,15,0.45016778253844303,0.44042532452596433
mp,1,4,16,0.5000980664592339,0.47696190501505126
mp,1,4,17,0.4099236236348455,0.4036117295071203
mp,1,4,18,0.5151692100474553,0.4863727160266226
mp,1,4,19,0.4958824891147099,0.468302878876189
mp,1,4,20,0.486370847989331,0.46989009454395275
mp,1,5,6,0.536919027955737,0.4338853752956683
mp,1,5,7,0.5084585874091402,0.39198116144723694
mp,1,5,8,0.5657820373180429,0.4819506776819123
mp,1,5,9,0.46576251511635564,0.348521464417458
mp,1,5,10,0.5092515836091112,0.43100111009052566
mp,1,5,11,0.4294371940115167,0.37995860100039247
mp,1,5,12,0.5707448769339183,0.4421110582842906
mp,1,5,13,0.47264171754429424,0.3671108247578895
mp,1,5,14,0.5518106269446994,0.5187841207128299
mp,1,5,15,0.5741311701301034,0.44876253630018376
mp,1,5,16,0.596296738687956,0.44167293866491847
mp,1,5,17,0.5278816065547238,0.4051422132728226
mp,1,5,18,0.5059218997766006,0.4409929722068717
mp,1,5,19,0.5361878371137613,0.45911741019787167
mp,1,5,20,0.5923184218747759,0.4266481590389719
mp,1,6,7,0.5261651107812818,0.4180877112254409
mp,1,6,8,0.532446766482277,0.4882941816489681
mp,1,6,9,0.4318300572860116,0.3409351351371821
mp,1,6,10,0.5187445390811093,0.4329007825733
mp,1,6,11,0.3362917897918316,0.29702281057604474
mp,1,6,12,0.45364248095029386,0.3988725486273134
mp,1,6,13,0.4918907068279128,0.38299765350674564
mp,1,6,14,0.5550817108750431,0.48999213548719933
mp,1,6,15,0.581624475116894,0.45158801401007814
mp,1,6,16,0.5379174639945653,0.4304185816484899
mp,1,6,17,0.5103238016045041,0.4179460124002792
mp,1,6,18,0.5339482192326596,0.40997292403387353
mp,1,6,19,0.5477601615998602,0.4534099110791024
mp,1,6,20,0.5427031560431849,0.399423067701086
mp,1,7,8,0.4487837333901513,0.39738482082845894
mp,1,7,9,0.45598974543429965,0.3594088615562949
mp,1,7,10,0.46100158133191504,0.38053054835751804
mp,1,7,11,0.356213416952325,0.3155585340024092
mp,1,7,12,0.43803371075427566,0.31647958163319523
mp,1,7,13,0.49502467726428345,0.37111344942320384
mp,1,7,14,0.46016384160437424,0.4204961513319924
mp,1,7,15,0.5406889498586447,0.4146763912501627
mp,1,7,16,0.48686994543980544,0.36082808777021025
mp,1,7,17,0.4608232819161221,0.3737444403923155
mp,1,7,18,0.4865501550863938,0.4060032598526174
mp,1,7,19,0.5657368764521292,0.45635435047926715
mp,1,7,20,0.5111346965964045,0.35767268025948545
mp,1,8,9,0.4042171522343637,0.35571226329580374
mp,1,8,10,0.6274197139849838,0.460815381344928
mp,1,8,11,0.456396803794828,0.36685921119579207
mp,1,8,12,0.6034004558135571,0.4666796611688961
mp,1,8,13,0.3920101381540082,0.36137367385455715
mp,1,8,14,0.6246075870981207,0.5587481032440178
mp,1,8,15,0.5956053304178286,0.4634444001184396
mp,1,8,16,0.5409170225217635,0.4647347290582144
mp,1,8,17,0.5091830333972716,0.40750598873053206
mp,1,8,18,0.5160531398745418,0.4350133683034288
mp,1,8,19,0.48273746492439784,0.4662223723896591
mp,1,8,20,0.5254752345974796,0.43338581731988657
mp,1,9,10,0.40474043991362274,0.3318039319656156
mp,1,9,11,0.32051151508028314,0.28261466110587524
mp,1,9,12,0.3812047396428107,0.2927905117071579
mp,1,9,13,0.3872243047085061,0.3214877825252063
mp,1,9,14,0.3768452564248577,0.3623949258226198
mp,1,9,15,0.4737051907284721,0.3499198782773143
mp,1,9,16,0.4367111623825767,0.33714655835476054
mp,1,9,17,0.4025699687502121,0.3415998116073911
mp,1,9,18,0.4139166168929331,0.37758657787176253
mp,1,9,19,0.49601383944855676,0.4254610756658489
mp,1,9,20,0.41606352684431047,0.32117144589098284
mp,1,10,11,0.41469747993828515,0.35167570645727714
mp,1,10,12,0.5522855505999047,0.4059591165087745
mp,1,10,13,0.426361074907811,0.3823731037510797
mp,1,10,14,0.5943963806401181,0.4998297530538577
mp,1,10,15,0.5540631644871709,0.4192712457008606
mp,1,10,16,0.5028612532694104,0.417978643203565
mp,1,10,17,0.4956367260170399,0.39737361224643275
mp,1,10,18,0.5217164711722551,0.42365976654901644
mp,1,10,19,0.4885379195432976,0.4627029294226072
mp,1,10,20,0.48547794384747833,0.3887406888142195
mp,1,11,12,0.4330219469889221,0.365482323349361
mp,1,11,13,0.30699172429672356,0.2675546582138154
mp,1,11,14,0.4289795774301341,0.39014911849826683
mp,1,11,15,0.4062037381765274,0.3016688823567031
mp,1,11,16,0.38652829992410437,0.3602192047432213
mp,1,11,17,0.3575654971510773,0.321737822114108
mp,1,11,18,0.3774970937550612,0.3364194689670559
mp,1,11,19,0.40729498212707294,0.36744051601315997
mp,1,11,20,0.4001909461304912,0.3448167755505479
mp,1,12,13,0.3874341771055005,0.3134494817569482
mp,1,12,14,0.5609184980816879,0.48669450932089603
mp,1,12,15,0.5474707530309272,0.39618576951546997
mp,1,12,16,0.5379212678470295,0.42081607120767744
mp,1,12,17,0.4887805604976264,0.3373755579317833
mp,1,12,18,0.4587381018286872,0.3712924018924458
mp,1,12,19,0.440955753228355,0.3915025652932694
mp,1,12,20,0.5319143352444988,0.40144723987364483
mp,1,13,14,0.4535239487168333,0.4265786766048742
mp,1,13,15,0.4840152699058306,0.39021395358146127
mp,1,13,16,0.4704934585486334,0.3560870221635828
mp,1,13,17,0.4861506831187128,0.38303472230810554
mp,1,13,18,0.48182363462532085,0.40362924473808737
mp,1,13,19,0.5419848970890282,0.48304474775298256
mp,1,13,20,0.4587543690636113,0.34215167043243
mp,1,14,15,0.5801425275731691,0.4738476541933686
mp,1,14,16,0.5447798649274213,0.483225001276782
mp,1,14,17,0.4996420017323081,0.4290583997839493
mp,1,14,18,0.5846638254374454,0.46978849660668487
mp,1,14,19,0.5205350127353744,0.5048888986825718
mp,1,14,20,0.5157157514718255,0.46045275930106155
mp,1,15,16,0.5689192139697021,0.427735649407305
mp,1,15,17,0.5484831640910427,0.39173445377785815
mp,1,15,18,0.5321442270627107,0.4039394785032493
mp,1,15,19,0.5568311159955631,0.486591787472782
mp,1,15,20,0.5250409082803693,0.41095672305464365
mp,1,16,17,0.5128030137935068,0.39941504909820696
mp,1,16,18,0.5109252030798956,0.4147076605545917
mp,1,16,19,0.5288885494963811,0.46559384963217215
mp,1,16,20,0.553404229975851,0.4036554546265826
mp,1,17,18,0.5210225074211456,0.3977019222146913
mp,1,17,19,0.5152497201533176,0.461819775755879
mp,1,17,20,0.47411739888211646,0.37679583088654234
mp,1,18,19,0.5397202743516288,0.4772764666908984
mp,1,18,20,0.48303795347487655,0.41942345871622794
mp,1,19,20,0.5140487501787996,0.427985165201866
mp,2,1,2,0.5466967355501968,0.4001824779823261
mp,2,1,3,0.24183224885395888,0.24840559745403118
mp,2,1,4,0.4008252100008375,0.3245611938081613
mp,2,1,5,0.5798302810045624,0.37886041307626545
mp,2,1,6,0.5852201449678035,0.3626454940879149
mp,2,1,7,0.5292513087935873,0.3560857081614544
mp,2,1,8,0.5501077987661127,0.3815928400302105
mp,2,1,9,0.408824977447216,0.3758187998678944
mp,2,1,10,0.6054902788827088,0.4263218524050885
mp,2,1,11,0.21886782753454287,0.18800923287018081
mp,2,1,12,0.5873242122764508,0.3978247153011729
mp,2,1,13,0.4579750466147227,0.4270155921654025
mp,2,1,14,0.6000687719888982,0.336511640759341
mp,2,1,15,0.5539103854057824,0.3604654558417276
mp,2,1,16,0.5502940002541677,0.339434506109125
mp,2,1,17,0.6119234499259771,0.4100562574455549
mp,2,1,18,0.46739707248809537,0.26672838807902066
mp,2,1,19,0.5850876686106381,0.3670028922523547
mp,2,1,20,0.5948080868937331,0.40755540727477774
mp,2,2,3,0.25735470289948487,0.2010318139924342
mp,2,2,4,0.3466157036293854,0.26721131957261446
mp,2,2,5,0.5265056665996313,0.3850387273331965
mp,2,2,6,0.5163892643620582,0.3761727353988619
mp,2,2,7,0.4487938870974049,0.3479409275082175
mp,2,2,8,0.5038104659150053,0.3726051989364195
mp,2,2,9,0.4117206358304929,0.3791031254340738
mp,2,2,10,0.5138998359880736,0.38508899403232477
mp,2,2,11,0.18816278555349386,0.18055955655907865
mp,2,2,12,0.47902123993324996,0.33264476461505377
mp,2,2,13,0.4639879703114239,0.4285225175589059
mp,2,2,14,0.458626332157032,0.34866658905996323
mp,2,2,15,0.5232424508983848,0.3505440089201606
mp,2,2,16,0.5466251198316262,0.34795391147952387
mp,2,2,17,0.5146790952016208,0.38297449461804434
mp,2,2,18,0.45704555155481674,0.27307031253109104
mp,2,2,19,0.4895212040367778,0.35627574965654674
mp,2,2,20,0.49949572407142406,0.37594529339733396
mp,2,3,4,0.2157281332871883,0.2688284327944371
mp,2,3,5,0.21171982698447583,0.23623522877594358
mp,2,3,6,0.22734050763446273,0.24665642109162317
mp,2,3,7,0.19576493243524865,0.2103542065616115
mp,2,3,8,0.27553715884542423,0.27479928793386843
mp,2,3,9,0.19889739373942594,0.19091316312490358
mp,2,3,10,0.1919072538250447,0.21784936970410146
mp,2,3,11,0.08807328984786157,0.11023699965014266
mp,2,3,12,0.25534300671104027,0.26617169166607507
mp,2,3,13,0.19355080238154787,0.1816558307620967
mp,2,3,14,0.22984359142768251,0.24143160298911864
mp,2,3,15,0.24661212774782845,0.23793777018686285
mp,2,3,16,0.22572147285227276,0.23416528333190406
mp,2,3,17,0.27098405683752946,0.27447343573973765
mp,2,3,18,0.2296580635097303,0.19549200700060584
mp,2,3,19,0.24426063630707334,0.2284550008225025
mp,2,3,20,0.2687200810714663,0.23705074764788372
mp,2,4,5,0.4301520217385371,0.3500805625249257
mp,2,4,6,0.3498156204294644,0.254207063714369
mp,2,4,7,0.41381042204540097,0.3472606234941723
mp,2,4,8,0.33031013614987537,0.26715352770287243
mp,2,4,9,0.2777227335755553,0.2823821880119226
mp,2,4,10,0.44340880213588785,0.3347257241917839
mp,2,4,11,0.2696387325114542,0.24161765378438388
mp,2,4,12,0.500973725148073,0.35572718834890665
mp,2,4,13,0.2549746793101184,0.25513311451022525
mp,2,4,14,0.3928380864047277,0.2867597224092274
mp,2,4,15,0.3553806671264766,0.2564756211215346
mp,2,4,16,0.37382337144698974,0.2601110829251621
mp,2,4,17,0.3802083988352542,0.32463477508466454
mp,2,4,18,0.38392905282544976,0.2788488389437727
mp,2,4,19,0.3547247807097242,0.2931490933913959
mp,2,4,20,0.4642088162542259,0.40347651265387124
mp,2,5,6,0.550149513424661,0.3287892443972073
mp,2,5,7,0.5525120202312054,0.35765701554897045
mp,2,5,8,0.5659498486055156,0.3504067332249138
mp,2,5,9,0.3908888993324059,0.3533631792066299
mp,2,5,10,0.5843224014370901,0.4211105239209682
mp,2,5,11,0.2653319720426342,0.25351326176090483
mp,2,5,12,0.5975254527555198,0.39746592795052665
mp,2,5,13,0.4399099355384252,0.3974800137701063
mp,2,5,14,0.5558311065206881,0.35460417449216625
mp,2,5,15,0.5242009995957598,0.3462349879847077
mp,2,5,16,0.5398434249691986,0.30361953737299996
mp,2,5,17,0.594200290755009,0.35774023920211173
mp,2,5,18,0.4902356562548504,0.283884378156895
mp,2,5,19,0.5185117030030821,0.33604652269001795
mp,2,5,20,0.6236441533142826,0.4388745664367767
mp,2,6,7,0.47855483651997344,0.3007228408639363
mp,2,6,8,0.5833740164536757,0.40879284390565174
mp,2,6,9,0.4217136325988405,0.3887763688492034
mp,2,6,10,0.5467518522543042,0.3587538982189862
mp,2,6,11,0.24299684462233956,0.2234354085610177
mp,2,6,12,0.5083987063117366,0.31141582909633697
mp,2,6,13,0.45944029490974114,0.4245924394094861
mp,2,6,14,0.505684956994595,0.2856080753066673
mp,2,6,15,0.5492190184591965,0.3495924883316194
mp,2,6,16,0.5672642977617447,0.3430141046874885
mp,2,6,17,0.5407697152573925,0.34691948846983117
mp,2,6,18,0.4353046370610611,0.24028147472109948
mp,2,6,19,0.5522741359422139,0.3581350248711063
mp,2,6,20,0.5376053968448439,0.3876104644235084
mp,2,7,8,0.44442805235491384,0.3037667018793197
mp,2,7,9,0.3502689830188566,0.30491298096431163
mp,2,7,10,0.5546781680244026,0.38820710888444737
mp,2,7,11,0.26630796658157246,0.21547944238855254
mp,2,7,12,0.5557332661970622,0.3869130851318359
mp,2,7,13,0.3800705989149626,0.3105394282306027
mp,2,7,14,0.48644064628783573,0.3431360501011911
mp,2,7,15,0.4718498372691818,0.3203609486533962
mp,2,7,16,0.4682755051060731,0.3165395339919759
mp,2,7,17,0.4811994724507533,0.34761291824808777
mp,2,7,18,0.4526683272054203,0.2720197582910966
mp,2,7,19,0.49240576145892045,0.29353407708850254
mp,2,7,20,0.5338669503576305,0.4022775841083389
mp,2,8,9,0.38759590294420704,0.39721951734326844
mp,2,8,10,0.5316043697265058,0.36137695590541685
mp,2,8,11,0.20340715969077192,0.1889955071040938
mp,2,8,12,0.5100265521753511,0.3403963253294242
mp,2,8,13,0.4681134217064086,0.43074379119602696
mp,2,8,14,0.47876739146881964,0.32227224647291663
mp,2,8,15,0.5323473303883827,0.34917549670099185
mp,2,8,16,0.5239436097056948,0.33883631873403436
mp,2,8,17,0.533291249531508,0.3589053289034124
mp,2,8,18,0.4148197174249615,0.2573768828705187
mp,2,8,19,0.48784122179376654,0.33906206388787347
mp,2,8,20,0.5366288432731858,0.37586140549729447
mp,2,9,10,0.4062251048885521,0.3562183378094981
mp,2,9,11,0.19402798702817992,0.17591371023286537
mp,2,9,12,0.3211623006841608,0.32421643950445805
mp,2,9,13,0.4140769749068684,0.38885499247978417
mp,2,9,14,0.3401164501526383,0.30549894490210466
mp,2,9,15,0.37563496660513856,0.3652311449536209
mp,2,9,16,0.3848775663737207,0.34983369506745887
mp,2,9,17,0.37786384809639906,0.3750481597544113
mp,2,9,18,0.30763241850888007,0.2859094242830933
mp,2,9,19,0.4024393006157404,0.35112958832248636
mp,2,9,20,0.3864911370809155,0.377550966480309
mp,2,10,11,0.2974120251768154,0.22130892164150057
mp,2,10,12,0.6028768649867196,0.41922902571312576
mp,2,10,13,0.4678065755645088,0.39574599923265974
mp,2,10,14,0.5287387486564508,0.37425118575598376
mp,2,10,15,0.558596929169977,0.3603085222764279
mp,2,10,16,0.4953239263536697,0.32519973046854156
mp,2,10,17,0.5100310962979264,0.37707800600847724
mp,2,10,18,0.42298004134881484,0.2861450859297119
mp,2,10,19,0.49429370856384913,0.34815401721469785
mp,2,10,20,0.594798953863678,0.4504039536565167
mp,2,11,12,0.2624273378532406,0.228366947288859
mp,2,11,13,0.15141915385454568,0.13135530068789736
mp,2,11,14,0.21689234582472133,0.20813878421263238
mp,2,11,15,0.2065400981434042,0.1819122237731123
mp,2,11,16,0.2108161520023167,0.20396404474205176
mp,2,11,17,0.2059011872251838,0.19412608491858402
mp,2,11,18,0.17930406550365643,0.1693942748835312
mp,2,11,19,0.2250316088564177,0.18330277295171576
mp,2,11,20,0.27015453537702633,0.24883504973941303
mp,2,12,13,0.4074234725286706,0.3563436274374015
mp,2,12,14,0.553510533258031,0.3591880273670677
mp,2,12,15,0.547722164154608,0.3344032081091968
mp,2,12,16,0.49163672425279353,0.30982427253605593
mp,2,12,17,0.5753746541104736,0.4084491501870494
mp,2,12,18,0.4370629569868161,0.29403764564489854
mp,2,12,19,0.46244722674119604,0.3068760829375349
mp,2,12,20,0.6252822168297425,0.44514885408413785
mp,2,13,14,0.3623391049127186,0.32482656678961364
mp,2,13,15,0.4635154248993351,0.40213640716106813
mp,2,13,16,0.40818225869821156,0.370247489164916
mp,2,13,17,0.4426282964355334,0.4268142150853868
mp,2,13,18,0.3287930013862556,0.3174806474345407
mp,2,13,19,0.4091121212981085,0.3711944353838773
mp,2,13,20,0.438866280957393,0.4354801817171134
mp,2,14,15,0.5064254720140342,0.3155667787402173
mp,2,14,16,0.5020297960694806,0.2967397943224415
mp,2,14,17,0.5470209842823125,0.33902743190274226
mp,2,14,18,0.42207028615806647,0.25236976464068384
mp,2,14,19,0.49934281686456206,0.29768573023598716
mp,2,14,20,0.5401151900156987,0.3693357860551375
mp,2,15,16,0.5090706239224165,0.3165023248348528
mp,2,15,17,0.5114067697079256,0.35270966855311214
mp,2,15,18,0.42585542203658844,0.2345321299568029
mp,2,15,19,0.4832945483745993,0.32888585765225253
mp,2,15,20,0.5513152041463549,0.3780284900819097
mp,2,16,17,0.5555078503388701,0.3344751020616238
mp,2,16,18,0.47696633561855595,0.23653887773049082
mp,2,16,19,0.5013346001724305,0.31861745121883306
mp,2,16,20,0.5369618853296868,0.3535524035095197
mp,2,17,18,0.46024909961672034,0.26282241571903
mp,2,17,19,0.5264108817660593,0.3486161540700471
mp,2,17,20,0.5929518663112661,0.39603237645838624
mp,2,18,19,0.4451081723358502,0.24700908284810125
mp,2,18,20,0.4659829285599688,0.3147108440000746
mp,2,19,20,0.4905061749283839,0.3277853750512461
mp,3,1,2,0.4592326121277479,0.31389687879014594
mp,3,1,3,0.3269553465563628,0.31434869163929763
mp,3,1,4,0.41541220263768097,0.4203425227206045
mp,3,1,5,0.5297355613111393,0.4173495373067271
mp,3,1,6,0.5171236140981037,0.3724466395065749
mp,3,1,7,0.43131046665898126,0.3433219348498803
mp,3,1,8,0.5007373459000686,0.40336472425185277
mp,3,1,9,0.462850355217002,0.3499951845870018
mp,3,1,10,0.5925952253399392,0.4696424313619677
mp,3,1,11,0.23403542004373476,0.24503056127968975
mp,3,1,12,0.5500975215077077,0.43281187464891907
mp,3,1,13,0.3450299659390214,0.25354803188227515
mp,3,1,14,0.5042352445006275,0.4008315968558931
mp,3,1,15,0.43262205737005893,0.3517030475061379
mp,3,1,16,0.5765626635864558,0.44428034611994816
mp,3,1,17,0.2952196679186094,0.2722494174248677
mp,3,1,18,0.5532898221555903,0.4270081284057161
mp,3,1,19,0.6001586008863968,0.5154562732729633
mp,3,1,20,0.6143345752295821,0.5096781422260604
mp,3,2,3,0.22582543310028946,0.23286034121460603
mp,3,2,4,0.30790416664281384,0.3392028952531665
mp,3,2,5,0.4996293670870445,0.32077297051452025
mp,3,2,6,0.5766300231631822,0.3422099899017158
mp,3,2,7,0.4574501789808292,0.3270797243182104
mp,3,2,8,0.5177737469990735,0.37873082663752533
mp,3,2,9,0.49017752164321376,0.3372139244305202
mp,3,2,10,0.5168556125008669,0.36964978513223357
mp,3,2,11,0.20143338226453986,0.20139230029533783
mp,3,2,12,0.3929611122691275,0.24369500377210887
mp,3,2,13,0.4650863109635327,0.3014431042137558
mp,3,2,14,0.4333401212966249,0.30309556119277836
mp,3,2,15,0.3990994299428867,0.25908643735461456
mp,3,2,16,0.43651988230766275,0.30438622799843607
mp,3,2,17,0.2302527021377001,0.24237196628635893
mp,3,2,18,0.5060580312540177,0.32402132101233216
mp,3,2,19,0.44691207405379185,0.31886396568034026
mp,3,2,20,0.47101732326866574,0.33278486515216793
mp,3,3,4,0.45433371194028055,0.400753812728137
mp,3,3,5,0.2824752116591416,0.28353766938171554
mp,3,3,6,0.2760151751416069,0.30132687392373
mp,3,3,7,0.2646877033345816,0.29418808642944533
mp,3,3,8,0.2748188508317596,0.28954718472566426
mp,3,3,9,0.2515810854447367,0.24561768020870905
mp,3,3,10,0.2872744894259761,0.3332644941853031
mp,3,3,11,0.2361901765202871,0.2292538814917911
mp,3,3,12,0.30439087604210746,0.3158538161273136
mp,3,3,13,0.1794891804115018,0.18543860915679788
mp,3,3,14,0.2826175192883837,0.27204448824109256
mp,3,3,15,0.25353076591742996,0.2716661017005759
mp,3,3,16,0.29727703879826617,0.28229463297528934
mp,3,3,17,0.4822225126191603,0.4678951787420773
mp,3,3,18,0.2797934273703271,0.3009218689694642
mp,3,3,19,0.33225039048647004,0.3467918991778303
mp,3,3,20,0.32223115771765953,0.31179076623633145
mp,3,4,5,0.34913374335311204,0.3575610595687711
mp,3,4,6,0.35868190809362027,0.3910612502326178
mp,3,4,7,0.36807983257489163,0.3808961863450342
mp,3,4,8,0.3560666137814334,0.36168559279835805
mp,3,4,9,0.3653249788241499,0.36161573528221425
mp,3,4,10,0.39235749770625894,0.46218377227831453
mp,3,4,11,0.20888754044039462,0.20303675973886187
mp,3,4,12,0.4093834805207204,0.42909307421594556
mp,3,4,13,0.3158361078035229,0.3197383896137082
mp,3,4,14,0.3741591533501024,0.37589487235476504
mp,3,4,15,0.30589141145744736,0.3890834819026889
mp,3,4,16,0.3930894928607677,0.3929568760169389
mp,3,4,17,0.4720926798967475,0.4005504840243894
mp,3,4,18,0.38462915077703896,0.4000112482740428
mp,3,4,19,0.43380908772003857,0.4634349383597251
mp,3,4,20,0.42688228107482434,0.4348342930821371
mp,3,5,6,0.519739522772331,0.3547746150317386
mp,3,5,7,0.4356047242455965,0.32636599522093496
mp,3,5,8,0.5493609196155054,0.41267976155899716
mp,3,5,9,0.49140333472446085,0.3339115601914322
mp,3,5,10,0.5939976281158513,0.4430881573715947
mp,3,5,11,0.23380801332227508,0.2201708484349676
mp,3,5,12,0.5502741019687477,0.3788518805641734
mp,3,5,13,0.36927217855961064,0.2449172333932691
mp,3,5,14,0.4920334817895373,0.35820761827562725
mp,3,5,15,0.46569672528985884,0.2966768194106775
mp,3,5,16,0.5414616535577973,0.39433094211026515
mp,3,5,17,0.2495638887614149,0.2697074695628387
mp,3,5,18,0.5303322776394799,0.37455864657076093
mp,3,5,19,0.5788660519901888,0.46258760124038734
mp,3,5,20,0.5973422908497261,0.4623925341223923
mp,3,6,7,0.5242555668240194,0.3495318068273357
mp,3,6,8,0.6121184117653632,0.39393949545518486
mp,3,6,9,0.5359597655894616,0.36055771812075343
mp,3,6,10,0.5888686483272874,0.4131589900044924
mp,3,6,11,0.2538923895481983,0.26383401209579005
mp,3,6,12,0.508162666026215,0.291042625418406
mp,3,6,13,0.44918351234834997,0.32363043993904267
mp,3,6,14,0.4979107396595016,0.3437522888862791
mp,3,6,15,0.43431840247617326,0.3119341982727528
mp,3,6,16,0.5020787140300329,0.3617179658064958
mp,3,6,17,0.2798159113415478,0.2812969119601752
mp,3,6,18,0.5418218999548764,0.3536956167287458
mp,3,6,19,0.519810900831978,0.3590311752973475
mp,3,6,20,0.5028442477148354,0.3854956127300804
mp,3,7,8,0.5635729106985973,0.4113842831988363
mp,3,7,9,0.5372775631630459,0.40642177068444524
mp,3,7,10,0.5471898517269138,0.3804186545250037
mp,3,7,11,0.24825029030369272,0.26240807430683905
mp,3,7,12,0.5071658532635119,0.320281520412914
mp,3,7,13,0.45130538879032517,0.32661069816172816
mp,3,7,14,0.42042856498338477,0.31165867405823233
mp,3,7,15,0.529201338809438,0.36327400780693164
mp,3,7,16,0.44410197303570415,0.3189396791515426
mp,3,7,17,0.29112056522361723,0.3169822699094028
mp,3,7,18,0.49014585011052936,0.36147816689290807
